src/public/js/bundle.js: line 25741, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 25743, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 25744, col 80, Missing semicolon.
src/public/js/bundle.js: line 25775, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 25776, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 25788, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 25794, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 25801, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 25803, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 25804, col 80, Missing semicolon.
src/public/js/bundle.js: line 25836, col 119, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 25837, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 25838, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 25850, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 25856, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 25866, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 25868, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 25869, col 80, Missing semicolon.
src/public/js/bundle.js: line 25903, col 109, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 25904, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 25905, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 25908, col 78, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 25923, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 25927, col 62, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 25932, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 25942, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 25944, col 59, ['l'] is better written in dot notation.
src/public/js/bundle.js: line 25948, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 25949, col 80, Missing semicolon.
src/public/js/bundle.js: line 25996, col 55, ['t'] is better written in dot notation.
src/public/js/bundle.js: line 26014, col 139, The '__proto__' property is deprecated.
src/public/js/bundle.js: line 26089, col 57, ['cloneElement'] is better written in dot notation.
src/public/js/bundle.js: line 26097, col 39, ['Component'] is better written in dot notation.
src/public/js/bundle.js: line 26109, col 44, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 26116, col 67, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26173, col 114, ['c'] is better written in dot notation.
src/public/js/bundle.js: line 26176, col 132, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 26176, col 223, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 26176, col 328, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 26176, col 433, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 26176, col 540, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 26179, col 130, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 26251, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26254, col 106, ['c'] is better written in dot notation.
src/public/js/bundle.js: line 26308, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 26309, col 80, Missing semicolon.
src/public/js/bundle.js: line 26359, col 55, ['t'] is better written in dot notation.
src/public/js/bundle.js: line 26377, col 144, The '__proto__' property is deprecated.
src/public/js/bundle.js: line 26383, col 130, ['n'] is better written in dot notation.
src/public/js/bundle.js: line 26398, col 67, ['n'] is better written in dot notation.
src/public/js/bundle.js: line 26399, col 64, ['u'] is better written in dot notation.
src/public/js/bundle.js: line 26416, col 70, ['cloneElement'] is better written in dot notation.
src/public/js/bundle.js: line 26426, col 68, ['cloneElement'] is better written in dot notation.
src/public/js/bundle.js: line 26440, col 67, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 26441, col 60, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 26461, col 44, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 26490, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26504, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26507, col 42, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 26510, col 107, ['c'] is better written in dot notation.
src/public/js/bundle.js: line 26517, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 26518, col 80, Missing semicolon.
src/public/js/bundle.js: line 26583, col 153, The '__proto__' property is deprecated.
src/public/js/bundle.js: line 26611, col 126, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 26611, col 214, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 26611, col 296, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 26611, col 376, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 26612, col 59, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 26613, col 66, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 26617, col 46, ['d'] is better written in dot notation.
src/public/js/bundle.js: line 26628, col 54, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26629, col 147, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26631, col 54, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26640, col 38, ['Component'] is better written in dot notation.
src/public/js/bundle.js: line 26644, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 26646, col 59, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26647, col 67, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26648, col 55, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26649, col 57, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26650, col 53, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26652, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26655, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 26667, col 101, ['c'] is better written in dot notation.
src/public/js/bundle.js: line 26670, col 50, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 26673, col 44, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 26679, col 45, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 26685, col 44, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 26691, col 43, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 26704, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 26705, col 80, Missing semicolon.
src/public/js/bundle.js: line 26746, col 120, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 26747, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 26748, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 26750, col 42, ['d'] is better written in dot notation.
src/public/js/bundle.js: line 26761, col 46, ['k'] is better written in dot notation.
src/public/js/bundle.js: line 26761, col 116, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26764, col 46, ['k'] is better written in dot notation.
src/public/js/bundle.js: line 26764, col 114, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26767, col 46, ['k'] is better written in dot notation.
src/public/js/bundle.js: line 26767, col 121, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26777, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 26782, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 26791, col 50, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 26797, col 45, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 26800, col 43, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 26801, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 26803, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26804, col 80, Missing semicolon.
src/public/js/bundle.js: line 26845, col 115, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 26845, col 203, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 26845, col 293, ['D'] is better written in dot notation.
src/public/js/bundle.js: line 26846, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 26847, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 26849, col 42, ['d'] is better written in dot notation.
src/public/js/bundle.js: line 26859, col 107, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26873, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 26878, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 26890, col 44, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 26893, col 107, ['c'] is better written in dot notation.
src/public/js/bundle.js: line 26897, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 26899, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26900, col 80, Missing semicolon.
src/public/js/bundle.js: line 26932, col 109, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 26933, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 26934, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 26947, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 26956, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 26966, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 26968, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 26969, col 80, Missing semicolon.
src/public/js/bundle.js: line 27000, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 27001, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 27014, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 27019, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27026, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 27028, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27029, col 80, Missing semicolon.
src/public/js/bundle.js: line 27060, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 27061, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 27074, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 27079, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27086, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 27088, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27089, col 80, Missing semicolon.
src/public/js/bundle.js: line 27120, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 27121, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 27126, col 46, ['g'] is better written in dot notation.
src/public/js/bundle.js: line 27134, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 27139, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27146, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 27148, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27149, col 80, Missing semicolon.
src/public/js/bundle.js: line 27180, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 27181, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 27194, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 27199, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27206, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 27208, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27209, col 80, Missing semicolon.
src/public/js/bundle.js: line 27248, col 121, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 27248, col 211, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 27248, col 297, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 27249, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 27250, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 27263, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 27268, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27283, col 155, ['c'] is better written in dot notation.
src/public/js/bundle.js: line 27287, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 27289, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27290, col 80, Missing semicolon.
src/public/js/bundle.js: line 27321, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 27322, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 27335, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 27340, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27347, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 27349, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27350, col 80, Missing semicolon.
src/public/js/bundle.js: line 27381, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 27382, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 27395, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 27400, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27407, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 27409, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27410, col 80, Missing semicolon.
src/public/js/bundle.js: line 27454, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 27455, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 27463, col 46, ['k'] is better written in dot notation.
src/public/js/bundle.js: line 27463, col 115, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27466, col 46, ['k'] is better written in dot notation.
src/public/js/bundle.js: line 27466, col 115, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27469, col 125, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27478, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 27483, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27492, col 46, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27495, col 43, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27498, col 50, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27501, col 48, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27504, col 43, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27507, col 44, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27510, col 43, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27513, col 46, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27514, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 27516, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27517, col 80, Missing semicolon.
src/public/js/bundle.js: line 27569, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 27570, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 27572, col 42, ['d'] is better written in dot notation.
src/public/js/bundle.js: line 27583, col 46, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27584, col 107, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27597, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 27600, col 58, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27601, col 66, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27602, col 54, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27603, col 54, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27604, col 56, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27605, col 55, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27606, col 53, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27610, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27619, col 46, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27622, col 50, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27625, col 44, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27628, col 45, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27631, col 44, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27634, col 43, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27635, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 27637, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27638, col 80, Missing semicolon.
src/public/js/bundle.js: line 27683, col 109, ['C'] is better written in dot notation.
src/public/js/bundle.js: line 27684, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 27685, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 27687, col 42, ['d'] is better written in dot notation.
src/public/js/bundle.js: line 27698, col 46, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27699, col 44, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27700, col 51, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27701, col 45, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27710, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 27715, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27724, col 46, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27727, col 50, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27730, col 44, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27733, col 45, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27736, col 43, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27739, col 109, ['c'] is better written in dot notation.
src/public/js/bundle.js: line 27740, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 27742, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27743, col 80, Missing semicolon.
src/public/js/bundle.js: line 27788, col 115, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 27788, col 201, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 27788, col 281, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 27788, col 375, ['y'] is better written in dot notation.
src/public/js/bundle.js: line 27789, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 27790, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 27792, col 42, ['d'] is better written in dot notation.
src/public/js/bundle.js: line 27806, col 107, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27819, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 27825, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27837, col 44, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27847, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 27849, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27850, col 80, Missing semicolon.
src/public/js/bundle.js: line 27875, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 27877, col 115, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27884, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 27889, col 54, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27890, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 27892, col 61, ['l'] is better written in dot notation.
src/public/js/bundle.js: line 27896, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27897, col 80, Missing semicolon.
src/public/js/bundle.js: line 27946, col 128, ['B'] is better written in dot notation.
src/public/js/bundle.js: line 27946, col 218, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 27946, col 310, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 27947, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 27948, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 27950, col 42, ['d'] is better written in dot notation.
src/public/js/bundle.js: line 27959, col 110, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27960, col 110, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 27967, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 27972, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27981, col 101, ['c'] is better written in dot notation.
src/public/js/bundle.js: line 27984, col 103, ['c'] is better written in dot notation.
src/public/js/bundle.js: line 27993, col 44, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 27996, col 155, ['c'] is better written in dot notation.
src/public/js/bundle.js: line 28002, col 44, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 28003, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 28005, col 64, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 28006, col 64, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 28007, col 64, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 28009, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 28010, col 80, Missing semicolon.
src/public/js/bundle.js: line 28056, col 128, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 28056, col 220, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 28056, col 308, ['D'] is better written in dot notation.
src/public/js/bundle.js: line 28057, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 28058, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 28060, col 42, ['d'] is better written in dot notation.
src/public/js/bundle.js: line 28067, col 112, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 28080, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 28086, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 28095, col 101, ['c'] is better written in dot notation.
src/public/js/bundle.js: line 28104, col 44, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 28107, col 155, ['c'] is better written in dot notation.
src/public/js/bundle.js: line 28110, col 102, ['c'] is better written in dot notation.
src/public/js/bundle.js: line 28111, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 28113, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 28114, col 80, Missing semicolon.
src/public/js/bundle.js: line 28146, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 28147, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 28152, col 39, ['d'] is better written in dot notation.
src/public/js/bundle.js: line 28160, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 28165, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 28174, col 44, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 28175, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 28177, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 28178, col 80, Missing semicolon.
src/public/js/bundle.js: line 28211, col 109, ['x'] is better written in dot notation.
src/public/js/bundle.js: line 28212, col 55, ['p'] is better written in dot notation.
src/public/js/bundle.js: line 28213, col 62, ['o'] is better written in dot notation.
src/public/js/bundle.js: line 28218, col 39, ['d'] is better written in dot notation.
src/public/js/bundle.js: line 28226, col 43, ['b'] is better written in dot notation.
src/public/js/bundle.js: line 28231, col 41, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 28243, col 44, ['m'] is better written in dot notation.
src/public/js/bundle.js: line 28244, col 10, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 28246, col 49, ['a'] is better written in dot notation.
src/public/js/bundle.js: line 28247, col 80, Missing semicolon.
src/public/js/bundle.js: line 28544, col 187, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 28585, col 68, Missing semicolon.
src/public/js/bundle.js: line 28707, col 295, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 28735, col 417, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 28767, col 68, Missing semicolon.
src/public/js/bundle.js: line 29006, col 68, Missing semicolon.
src/public/js/bundle.js: line 29068, col 9, Confusing use of '!'.
src/public/js/bundle.js: line 29068, col 400, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 29073, col 498, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 29092, col 140, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 29099, col 68, Missing semicolon.
src/public/js/bundle.js: line 29130, col 68, Missing semicolon.
src/public/js/bundle.js: line 29458, col 139, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 29501, col 143, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 29696, col 68, Missing semicolon.
src/public/js/bundle.js: line 29765, col 68, Missing semicolon.
src/public/js/bundle.js: line 30195, col 7, Misleading line break before '?'; readers may interpret this as an expression boundary.
src/public/js/bundle.js: line 30692, col 68, Missing semicolon.
src/public/js/bundle.js: line 30731, col 205, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 30736, col 68, Missing semicolon.
src/public/js/bundle.js: line 30820, col 403, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 30826, col 277, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 30834, col 176, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 30853, col 68, Missing semicolon.
src/public/js/bundle.js: line 32080, col 376, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 32094, col 383, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 32105, col 68, Missing semicolon.
src/public/js/bundle.js: line 32140, col 166, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 32224, col 112, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 32233, col 331, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 32247, col 371, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 32340, col 7, 'measurementName' used out of scope.
src/public/js/bundle.js: line 32341, col 31, 'measurementName' used out of scope.
src/public/js/bundle.js: line 32472, col 68, Missing semicolon.
src/public/js/bundle.js: line 32498, col 151, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 32515, col 68, Missing semicolon.
src/public/js/bundle.js: line 33067, col 368, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33068, col 160, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33069, col 5, Confusing use of '!'.
src/public/js/bundle.js: line 33069, col 377, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33081, col 68, Missing semicolon.
src/public/js/bundle.js: line 33142, col 148, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33159, col 173, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33171, col 68, Missing semicolon.
src/public/js/bundle.js: line 33207, col 208, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33209, col 3, Confusing use of '!'.
src/public/js/bundle.js: line 33209, col 161, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33211, col 173, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33213, col 3, Confusing use of '!'.
src/public/js/bundle.js: line 33213, col 235, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33304, col 68, Missing semicolon.
src/public/js/bundle.js: line 33389, col 141, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33405, col 68, Missing semicolon.
src/public/js/bundle.js: line 33577, col 406, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33590, col 538, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33593, col 5, Confusing use of '!'.
src/public/js/bundle.js: line 33593, col 190, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33594, col 352, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33597, col 222, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33598, col 386, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33599, col 299, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33601, col 386, Expected an assignment or function call and instead saw an expression.
src/public/js/bundle.js: line 33611, col 182, Expected an assignment or function call and instead saw an expression.
